Row_ID,Order_ID,Order_Date,Ship_Date,Customer_Name,Segment,City,Category,Product_Name,Sales,Quantity,Discount,Profit
605,ORD00605,03-09-2024,07-09-2024,Bethany Benjamin,Corporate,Delhi,Beauty,List Electronics,4580.43,1,0.34,-604.06
606,ORD00606,25-11-2024,28-11-2024,Duane Johnson,Home Office,Chennai,Grocery,Image Beauty,1387.15,3,0.25,3.16
607,ORD00607,14-10-2024,21-10-2024,Darren Moore,Home Office,Hyderabad,Beauty,Difference Beauty,3717.66,5,0.31,-617.08
608,ORD00608,12-07-2025,15-07-2025,Melissa Chung,Corporate,Chennai,Beauty,Personal Furniture,8280.92,10,0.17,1366.99
609,ORD00609,23-08-2024,28-08-2024,Brandon Thomas,Home Office,Chennai,Beauty,Nice Electronics,4749,4,0.26,1039.26
610,ORD00610,10-01-2025,14-01-2025,Danielle Harris,Corporate,Bangalore,Electronics,Behavior Grocery,1563,8,0.06,-300.77
611,ORD00611,15-06-2025,22-06-2025,Anne Nelson,Consumer,Bangalore,Electronics,Keep Electronics,1335.08,8,0.12,-17.31
612,ORD00612,16-07-2024,17-07-2024,Jessica Jones,Corporate,Mumbai,Grocery,Board Beauty,6262.76,10,0.33,1885.38
613,ORD00613,21-02-2026,25-02-2026,Angelica Mullen,Home Office,Bangalore,Beauty,Go Grocery,6513.45,8,0.04,2030.48
614,ORD00614,24-11-2025,26-11-2025,Michael Fox,Consumer,Delhi,Beauty,Structure Grocery,3611.89,6,0.36,411.03
615,ORD00615,08-04-2026,13-04-2026,Taylor Garcia,Consumer,Bangalore,Grocery,Service Beauty,7602.59,2,0.22,449.49
616,ORD00616,28-04-2026,02-05-2026,Anna Page,Home Office,Bangalore,Grocery,Energy Fashion,2941.54,9,0.33,970.56
617,ORD00617,23-02-2025,01-03-2025,Rose Hall,Consumer,Hyderabad,Furniture,Consumer Furniture,5070.12,8,0.41,-389.96
618,ORD00618,25-09-2025,27-09-2025,Leslie Fox,Home Office,Bangalore,Grocery,Plan Furniture,7843.76,10,0.4,2708.91
619,ORD00619,26-12-2024,01-01-2025,Maria Casey,Home Office,Chennai,Electronics,Because Fashion,3549.18,2,0.06,1146.17
620,ORD00620,06-06-2024,12-06-2024,Michael Roberts,Home Office,Chennai,Beauty,Southern Furniture,5911.57,9,0.11,803.24
621,ORD00621,26-11-2024,03-12-2024,Robert Munoz,Corporate,Delhi,Furniture,Risk Beauty,1912.6,2,0,-226.64
622,ORD00622,03-04-2026,06-04-2026,Marilyn Dalton,Corporate,Hyderabad,Beauty,Door Electronics,4299.92,2,0.18,137.25
623,ORD00623,01-09-2025,07-09-2025,Laura James,Home Office,Bangalore,Furniture,Soldier Beauty,6997.99,9,0.28,-541.19
624,ORD00624,27-05-2024,30-05-2024,Tiffany Chen,Consumer,Bangalore,Grocery,Morning Grocery,6557.51,8,0.34,-708.46
625,ORD00625,26-06-2025,02-07-2025,Laura Jackson,Corporate,Bangalore,Beauty,Leg Grocery,9077.85,5,0.21,-1428.33
626,ORD00626,26-04-2025,29-04-2025,Debra Conner,Consumer,Bangalore,Furniture,Kitchen Furniture,1332.46,7,0.23,-265.29
627,ORD00627,02-05-2025,06-05-2025,William Carson,Home Office,Hyderabad,Grocery,Military Beauty,6934.92,4,0.44,1219.42
628,ORD00628,12-07-2024,17-07-2024,Leslie Jackson,Corporate,Chennai,Furniture,Color Electronics,1201.95,4,0.23,291.22
629,ORD00629,21-10-2025,27-10-2025,Amy Wright,Corporate,Bangalore,Beauty,Charge Furniture,4162.27,6,0.35,1393.59
630,ORD00630,18-11-2024,23-11-2024,Lisa Blankenship,Corporate,Bangalore,Furniture,Fine Grocery,1907.17,2,0.38,379.47
631,ORD00631,09-07-2025,12-07-2025,Francisco King,Corporate,Mumbai,Fashion,You Electronics,2859.23,4,0.46,958.32
632,ORD00632,05-08-2024,06-08-2024,Susan Brown,Corporate,Hyderabad,Fashion,Type Beauty,4558.62,8,0.01,885.93
633,ORD00633,14-08-2024,17-08-2024,Alex Li,Home Office,Mumbai,Beauty,Whatever Fashion,409.73,10,0.43,-56.46
634,ORD00634,01-07-2024,07-07-2024,Jesus Moore,Home Office,Bangalore,Beauty,Data Fashion,9551.38,6,0.31,2217.27
635,ORD00635,04-09-2024,10-09-2024,Christina Taylor,Consumer,Hyderabad,Electronics,Deal Electronics,7254.21,8,0.07,234.27
636,ORD00636,09-06-2024,13-06-2024,Rebecca Reed,Consumer,Pune,Grocery,Not Electronics,3926.43,6,0.49,806.17
637,ORD00637,15-02-2025,16-02-2025,Kristi Lee,Corporate,Chennai,Grocery,Most Electronics,9659.26,9,0.27,1940.62
638,ORD00638,05-12-2025,10-12-2025,Nicole Williams DDS,Consumer,Chennai,Furniture,Run Beauty,7038.79,10,0.31,2174.75
639,ORD00639,09-09-2024,10-09-2024,John Watson,Home Office,Bangalore,Electronics,Right Beauty,2961.15,8,0.29,177.37
640,ORD00640,19-04-2025,22-04-2025,Angela Taylor,Corporate,Mumbai,Grocery,Minute Fashion,4760.28,6,0.22,-109.91
641,ORD00641,27-05-2024,01-06-2024,Brian Morrow,Corporate,Bangalore,Grocery,Practice Furniture,6490.96,6,0.11,1288.31
642,ORD00642,28-10-2024,01-11-2024,Daniel Edwards DDS,Home Office,Delhi,Fashion,Without Beauty,5958.1,10,0.15,181.34
643,ORD00643,14-08-2025,21-08-2025,Jeffrey Suarez,Consumer,Hyderabad,Fashion,Until Furniture,6851.73,5,0.16,-732.41
644,ORD00644,14-02-2026,15-02-2026,Amanda Rush,Home Office,Mumbai,Beauty,Piece Fashion,3200.92,2,0.07,121.61
645,ORD00645,19-11-2025,26-11-2025,David Boyer,Consumer,Bangalore,Electronics,Difficult Furniture,6381.07,7,0.45,-224.14
646,ORD00646,10-01-2026,15-01-2026,Lori Lopez,Home Office,Chennai,Grocery,Business Fashion,3949.49,2,0.31,44.55
647,ORD00647,11-09-2024,15-09-2024,Stephen Durham,Home Office,Bangalore,Grocery,Oil Electronics,1946.84,5,0.33,461.14
648,ORD00648,14-07-2025,20-07-2025,Tyler Thompson,Consumer,Bangalore,Furniture,Man Electronics,3889,4,0.22,942.49
649,ORD00649,14-08-2025,18-08-2025,Julie Hamilton,Home Office,Chennai,Grocery,Amount Fashion,8277.24,7,0.41,333.96
650,ORD00650,31-05-2024,02-06-2024,Steven Romero,Consumer,Chennai,Electronics,Design Electronics,4878.74,2,0.17,-670.87
651,ORD00651,10-06-2024,14-06-2024,Gary Martin,Consumer,Mumbai,Electronics,Discuss Electronics,5738.54,1,0.09,306.88
652,ORD00652,07-06-2025,13-06-2025,Bryan Maddox,Consumer,Bangalore,Grocery,Water Fashion,7866.85,8,0.44,2564.78
653,ORD00653,01-08-2025,06-08-2025,Alicia Olson,Corporate,Delhi,Electronics,Put Grocery,9291.61,4,0.35,-1800.18
654,ORD00654,28-11-2025,04-12-2025,Christian Phillips,Corporate,Hyderabad,Beauty,Whether Electronics,2268.62,2,0.27,677.65
655,ORD00655,07-10-2024,11-10-2024,Linda Taylor,Home Office,Delhi,Fashion,Move Beauty,2112.64,5,0.41,681.39
656,ORD00656,24-08-2025,25-08-2025,Alexis Jackson,Home Office,Pune,Fashion,Add Grocery,5315.98,6,0.07,329.2
657,ORD00657,17-11-2025,22-11-2025,Jeremiah Jacobs,Home Office,Mumbai,Grocery,Capital Fashion,3370.07,6,0.11,-439.93
658,ORD00658,24-04-2026,30-04-2026,Charles Hart,Corporate,Delhi,Beauty,State Fashion,8931.09,1,0.08,1138.17
659,ORD00659,24-01-2026,25-01-2026,Dr. Zachary Johnson,Corporate,Hyderabad,Furniture,Loss Furniture,6187.42,6,0.32,1276.99
660,ORD00660,11-05-2024,17-05-2024,Patrick Chandler,Home Office,Hyderabad,Grocery,Government Grocery,7045.2,1,0.3,1960.16
661,ORD00661,30-01-2026,04-02-2026,Wendy Jenkins,Home Office,Pune,Grocery,Entire Furniture,7197.35,7,0.22,734.81
662,ORD00662,24-07-2025,27-07-2025,Seth Bryant,Corporate,Hyderabad,Beauty,Bad Grocery,9555.48,2,0.11,-469.13
663,ORD00663,04-05-2025,07-05-2025,Samuel Glover,Home Office,Chennai,Beauty,Camera Beauty,7440.35,3,0.34,270.7
664,ORD00664,29-11-2024,02-12-2024,Karen Lewis,Consumer,Bangalore,Beauty,Plant Beauty,6050.76,5,0.18,-244.1
665,ORD00665,10-08-2025,17-08-2025,Ronnie Browning,Home Office,Pune,Fashion,Vote Electronics,2443.6,2,0.17,88.9
666,ORD00666,01-08-2024,04-08-2024,Jacqueline Thomas,Home Office,Hyderabad,Electronics,Again Fashion,5764.49,1,0.16,286.27
667,ORD00667,01-06-2024,07-06-2024,Samuel Hart,Consumer,Bangalore,Fashion,Imagine Furniture,1141.74,5,0.3,177.27
668,ORD00668,30-01-2025,04-02-2025,James Rivera,Consumer,Mumbai,Grocery,Left Furniture,9388.92,7,0.39,-1320.8
669,ORD00669,01-08-2025,04-08-2025,Brian Hughes,Home Office,Hyderabad,Electronics,Eight Electronics,6512.01,2,0.37,-454.02
670,ORD00670,15-04-2026,22-04-2026,Shannon Adams,Corporate,Pune,Grocery,Trip Beauty,9594.78,1,0.37,555.89
671,ORD00671,05-06-2024,12-06-2024,Erica Gutierrez,Consumer,Hyderabad,Beauty,Democrat Furniture,2528.38,9,0.35,399.43
672,ORD00672,27-08-2024,28-08-2024,Jennifer Gordon,Corporate,Mumbai,Beauty,Near Grocery,2568.92,8,0.07,-214.91
673,ORD00673,21-01-2026,23-01-2026,Joshua Velasquez,Corporate,Chennai,Grocery,Over Grocery,9348.9,1,0.41,-1396.82
674,ORD00674,18-10-2024,19-10-2024,Holly Parker,Consumer,Pune,Grocery,Make Electronics,4606.94,5,0.25,1544.76
675,ORD00675,17-04-2025,23-04-2025,Tamara Warren,Home Office,Pune,Electronics,Light Grocery,5731.27,3,0.23,-297.2
676,ORD00676,14-11-2025,17-11-2025,Christopher Smith,Home Office,Mumbai,Grocery,Sport Furniture,9004.62,5,0.47,1748.93
677,ORD00677,30-04-2026,05-05-2026,Aimee Santana,Corporate,Bangalore,Furniture,Town Electronics,4147.31,8,0.25,-369.65
678,ORD00678,08-08-2025,11-08-2025,Maria Deleon,Consumer,Pune,Grocery,Him Beauty,3853.66,7,0.45,946.53
679,ORD00679,03-02-2026,09-02-2026,Chris Contreras,Consumer,Pune,Furniture,Land Grocery,8626.93,1,0.17,-1163.29
680,ORD00680,03-05-2025,08-05-2025,Janice Ortega,Home Office,Delhi,Electronics,Part Electronics,2617.08,1,0.27,-269.01
681,ORD00681,02-03-2025,07-03-2025,William Hall,Corporate,Chennai,Electronics,Stage Furniture,964.77,3,0.24,-17.34
682,ORD00682,31-05-2025,06-06-2025,Carol Weber,Consumer,Hyderabad,Fashion,West Furniture,4511.2,6,0.47,-510.59
683,ORD00683,04-03-2025,10-03-2025,Chad Daniels,Home Office,Hyderabad,Grocery,Hit Furniture,3554.41,1,0.48,881.02
684,ORD00684,17-02-2025,19-02-2025,Darren Wilson,Home Office,Chennai,Furniture,Foot Beauty,2152.8,2,0.18,-308.44
685,ORD00685,23-06-2025,24-06-2025,Angel Williams,Home Office,Bangalore,Beauty,Cell Fashion,2715.9,5,0.31,-401.39
686,ORD00686,05-06-2024,10-06-2024,Travis Williams,Consumer,Hyderabad,Furniture,Whatever Furniture,5904.87,8,0.3,775.11
687,ORD00687,21-07-2024,26-07-2024,Sean Taylor,Corporate,Delhi,Grocery,Subject Beauty,9866.87,2,0.44,1010.24
688,ORD00688,23-02-2025,28-02-2025,Joshua Smith,Consumer,Delhi,Grocery,Say Fashion,484.61,9,0.06,91.92
689,ORD00689,24-03-2026,28-03-2026,Stephanie Rowland,Home Office,Hyderabad,Grocery,Agree Beauty,1922.27,8,0.23,272.22
690,ORD00690,03-04-2026,04-04-2026,Mary Smith,Corporate,Chennai,Furniture,Color Beauty,2057.21,6,0.25,-269.39
691,ORD00691,04-03-2025,09-03-2025,Steven Johnson,Home Office,Chennai,Furniture,Begin Grocery,1639.13,1,0.18,165.32
692,ORD00692,08-09-2025,10-09-2025,Kimberly Brooks,Consumer,Pune,Fashion,Level Electronics,4370.37,1,0.2,-306.6
693,ORD00693,27-03-2025,28-03-2025,Patricia Walker,Home Office,Mumbai,Electronics,Account Electronics,4665.62,2,0.05,303.88
694,ORD00694,14-08-2024,16-08-2024,Nicholas Wright,Consumer,Chennai,Fashion,Add Electronics,4166.04,1,0.18,589.29
695,ORD00695,09-11-2024,11-11-2024,Justin Wheeler,Home Office,Pune,Beauty,Doctor Electronics,3344.8,5,0.36,731.78
696,ORD00696,21-03-2025,26-03-2025,Scott Peters,Consumer,Mumbai,Electronics,Also Beauty,2249.24,8,0.42,640.6
697,ORD00697,29-01-2025,05-02-2025,Stephen Gonzalez,Consumer,Mumbai,Furniture,Prepare Beauty,9878.6,1,0.5,1914.21
698,ORD00698,09-11-2025,12-11-2025,Thomas Hamilton,Home Office,Chennai,Grocery,White Furniture,2387.56,7,0.07,293.56
699,ORD00699,13-10-2025,16-10-2025,Crystal Stephens,Home Office,Bangalore,Grocery,Glass Fashion,383.85,9,0.27,78.44
700,ORD00700,09-12-2025,12-12-2025,Teresa Cole,Corporate,Delhi,Electronics,Rise Beauty,2211.02,4,0.41,-349.23
701,ORD00701,04-05-2026,11-05-2026,Richard Davis,Consumer,Chennai,Fashion,Example Electronics,9665.19,8,0.25,769.69
702,ORD00702,05-09-2024,09-09-2024,Leonard Lynch,Home Office,Chennai,Beauty,Scene Fashion,2226.71,8,0.14,407.55
703,ORD00703,23-11-2024,27-11-2024,Amy Andrews,Corporate,Hyderabad,Furniture,Quickly Grocery,698.64,8,0.03,-6.49
704,ORD00704,28-10-2025,03-11-2025,Kimberly Hall,Consumer,Hyderabad,Furniture,Cultural Beauty,7071.61,3,0.01,-957.7
705,ORD00705,23-03-2025,28-03-2025,Justin Lewis,Corporate,Bangalore,Furniture,Dark Fashion,6756.1,4,0.32,282.2
706,ORD00706,10-02-2025,11-02-2025,Michelle Bowers,Corporate,Pune,Fashion,Upon Beauty,4463.73,8,0.23,162.43
707,ORD00707,18-11-2025,21-11-2025,Morgan Barton,Home Office,Delhi,Furniture,West Beauty,8407.41,5,0.45,1927.41
708,ORD00708,13-06-2024,16-06-2024,William Williams,Home Office,Hyderabad,Grocery,Among Beauty,1285.65,8,0.13,-67.58
709,ORD00709,26-04-2025,03-05-2025,Edward Ryan,Home Office,Mumbai,Furniture,Rate Fashion,2965.01,7,0.46,91.34
710,ORD00710,12-06-2024,18-06-2024,Charles Jones,Corporate,Hyderabad,Electronics,Capital Fashion,4910.48,3,0.42,-658.82
711,ORD00711,28-07-2024,29-07-2024,Valerie Baker,Consumer,Chennai,Beauty,East Electronics,2997.49,6,0.44,-114.92
712,ORD00712,31-10-2024,04-11-2024,Tina Goodman,Consumer,Bangalore,Fashion,Speak Beauty,3825.28,10,0.08,-747.07
713,ORD00713,31-01-2026,03-02-2026,Stacey Nelson,Home Office,Pune,Grocery,State Fashion,2397.05,10,0.49,-379.8
714,ORD00714,30-01-2025,05-02-2025,Travis Massey,Corporate,Delhi,Fashion,Question Furniture,7369.15,7,0.23,1575.71
715,ORD00715,23-08-2024,24-08-2024,Derrick Lane,Home Office,Chennai,Beauty,Eight Furniture,7193.77,9,0.45,1038.32
716,ORD00716,09-07-2024,13-07-2024,William Anderson,Corporate,Pune,Grocery,Then Fashion,6622.89,7,0.17,-436.8
717,ORD00717,13-03-2026,16-03-2026,Joel Sanchez,Home Office,Hyderabad,Electronics,Plant Furniture,4688.74,7,0.39,476.16
718,ORD00718,21-08-2025,22-08-2025,Jacob Wallace,Home Office,Bangalore,Electronics,Open Electronics,180.45,2,0.13,57.34
719,ORD00719,01-02-2026,07-02-2026,Erica Malone,Home Office,Pune,Grocery,Exactly Beauty,8633.82,8,0.21,173.05
720,ORD00720,02-10-2025,04-10-2025,Michael Morgan,Consumer,Bangalore,Beauty,Purpose Beauty,7030.9,7,0.24,1854.81
721,ORD00721,12-07-2025,13-07-2025,Alexis Holder,Consumer,Mumbai,Grocery,Democratic Beauty,9445.19,8,0.33,177.82
722,ORD00722,20-05-2025,22-05-2025,Jesse Jefferson,Consumer,Chennai,Grocery,Blue Furniture,912.1,10,0.23,215.39
723,ORD00723,24-11-2024,01-12-2024,Joy Jordan,Consumer,Mumbai,Beauty,Measure Electronics,7883.38,7,0.46,-968.97
724,ORD00724,07-10-2024,11-10-2024,Raven Klein,Consumer,Chennai,Fashion,Do Beauty,7736.3,3,0.04,188.15
725,ORD00725,13-07-2025,18-07-2025,Nancy Johnson,Consumer,Hyderabad,Grocery,Stay Electronics,3720.8,2,0.43,-423.7
726,ORD00726,16-12-2024,17-12-2024,Scott Mcpherson,Corporate,Hyderabad,Furniture,Call Fashion,5421.16,2,0.05,693.39
727,ORD00727,16-02-2026,17-02-2026,Jacqueline Cherry,Consumer,Chennai,Beauty,Figure Grocery,5004.72,1,0.41,691.7
728,ORD00728,03-02-2026,07-02-2026,Bruce Jackson,Consumer,Chennai,Furniture,Health Grocery,8927.47,4,0.34,-1718.2
729,ORD00729,02-04-2025,07-04-2025,Andrea Armstrong,Corporate,Mumbai,Fashion,Rule Fashion,3921.68,4,0.16,-645.52
730,ORD00730,30-12-2024,04-01-2025,Kenneth Faulkner,Home Office,Bangalore,Beauty,Into Beauty,1848.81,6,0.08,70.32
731,ORD00731,13-01-2025,16-01-2025,Jonathan Davis,Consumer,Hyderabad,Furniture,Policy Electronics,2834.07,9,0.46,273.22
732,ORD00732,16-03-2025,20-03-2025,Robert Lawson,Corporate,Chennai,Grocery,True Grocery,3280.51,10,0.08,101.87
733,ORD00733,21-10-2025,25-10-2025,David Watson,Corporate,Pune,Beauty,Sound Furniture,9543.57,8,0.03,1915.51
734,ORD00734,18-10-2025,20-10-2025,James Rios,Consumer,Hyderabad,Fashion,World Electronics,2547.36,7,0.32,174.1
735,ORD00735,17-01-2026,22-01-2026,Zachary Hamilton,Home Office,Delhi,Fashion,Have Electronics,1267.22,9,0.33,-237.07
736,ORD00736,29-11-2025,06-12-2025,Zachary Mills,Corporate,Delhi,Fashion,Box Beauty,3238.05,4,0.29,-369.09
737,ORD00737,01-11-2024,03-11-2024,Wesley Bates,Home Office,Hyderabad,Fashion,Civil Grocery,4580.22,7,0.36,896.73
738,ORD00738,30-10-2025,31-10-2025,Ashley Rose,Consumer,Bangalore,Furniture,Number Furniture,9110.66,2,0.48,2373.23
739,ORD00739,21-08-2024,24-08-2024,Alexa Allen,Consumer,Delhi,Electronics,Campaign Beauty,9129.62,1,0.12,3027.22
740,ORD00740,04-08-2025,06-08-2025,Robin Sanchez,Home Office,Hyderabad,Fashion,Imagine Beauty,1647.48,5,0.31,74.93
741,ORD00741,30-11-2024,02-12-2024,Michael Hunt,Home Office,Chennai,Fashion,How Grocery,7568.04,4,0.13,1339.44
742,ORD00742,21-11-2024,28-11-2024,Anna Young,Corporate,Bangalore,Fashion,Section Electronics,2186.02,2,0.46,685.47
743,ORD00743,15-04-2025,17-04-2025,Rachel Francis,Home Office,Delhi,Furniture,Create Beauty,2423.03,4,0.11,514.61
744,ORD00744,12-03-2025,17-03-2025,Hannah Conner,Corporate,Delhi,Furniture,Per Fashion,6564.54,2,0.42,-125.37
745,ORD00745,16-07-2024,20-07-2024,Heather Cruz,Consumer,Pune,Furniture,Company Electronics,9547.39,5,0.15,844.03
746,ORD00746,25-01-2026,27-01-2026,John Stevens,Home Office,Hyderabad,Beauty,Increase Electronics,7417.18,6,0.02,2071.43
747,ORD00747,09-12-2025,15-12-2025,Christopher Jenkins,Corporate,Hyderabad,Beauty,Ground Beauty,4794.3,6,0.1,1328.6
748,ORD00748,02-03-2025,05-03-2025,Terri Klein,Corporate,Bangalore,Beauty,My Fashion,7320.76,7,0.23,2159.98
749,ORD00749,08-10-2024,13-10-2024,Katherine Hines,Home Office,Pune,Fashion,House Grocery,3498.89,6,0.05,468.26
750,ORD00750,25-08-2024,31-08-2024,Tracy Gomez,Corporate,Delhi,Electronics,This Electronics,2110.57,2,0.35,-62.89
751,ORD00751,04-05-2025,08-05-2025,John Gould,Home Office,Mumbai,Fashion,Me Grocery,141.51,7,0.43,11.17
752,ORD00752,01-01-2025,05-01-2025,Ashley Burns,Consumer,Pune,Fashion,Evening Electronics,4794.99,1,0.1,702.48
753,ORD00753,12-04-2025,13-04-2025,Rachel Herrera,Corporate,Delhi,Furniture,Left Beauty,1097.68,7,0.03,122.11
754,ORD00754,20-10-2024,22-10-2024,Scott Foster,Corporate,Chennai,Electronics,Significant Electronics,6784.66,10,0.23,-907.85
755,ORD00755,06-12-2024,07-12-2024,Lynn Castillo,Home Office,Mumbai,Grocery,Table Grocery,2325.57,3,0.26,468.9
756,ORD00756,30-04-2026,05-05-2026,Guy Hendrix,Consumer,Delhi,Beauty,Apply Electronics,494.54,6,0.34,165.57
757,ORD00757,04-01-2025,06-01-2025,Joshua Martinez,Corporate,Delhi,Electronics,Itself Fashion,6817.9,4,0.03,-467.05
758,ORD00758,05-02-2025,06-02-2025,Dr. Michael Boyle,Corporate,Bangalore,Fashion,Much Fashion,8394.87,4,0.09,659.67
759,ORD00759,04-01-2025,07-01-2025,Anne Rodriguez,Consumer,Mumbai,Electronics,Wonder Furniture,7537.95,7,0.29,513.46
760,ORD00760,28-11-2024,04-12-2024,Ryan Chavez,Consumer,Bangalore,Beauty,Minute Beauty,167.5,8,0.46,47.07
761,ORD00761,09-02-2026,16-02-2026,Nichole Elliott,Corporate,Delhi,Beauty,Avoid Grocery,3486.49,7,0.4,-405.09
762,ORD00762,01-06-2024,06-06-2024,Christopher Hamilton,Corporate,Bangalore,Grocery,Pretty Electronics,4195.84,3,0.48,745.7
763,ORD00763,31-08-2025,01-09-2025,Alexandria Taylor,Home Office,Mumbai,Furniture,Court Grocery,6448.34,3,0.29,-381.37
764,ORD00764,08-06-2024,11-06-2024,Anne Morgan,Corporate,Pune,Grocery,Practice Fashion,6577.34,6,0.11,699.77
765,ORD00765,28-11-2025,05-12-2025,Gabrielle Peters,Corporate,Chennai,Furniture,Attorney Furniture,5152.82,10,0.22,-699.92
766,ORD00766,14-09-2024,19-09-2024,Aaron Olson,Consumer,Chennai,Fashion,Themselves Electronics,7192.56,9,0.24,2190.87
767,ORD00767,10-04-2025,17-04-2025,Michael Cooper,Consumer,Mumbai,Furniture,Statement Beauty,957.9,6,0.31,-35.99
768,ORD00768,26-06-2024,29-06-2024,Robert Knight,Corporate,Pune,Electronics,Somebody Electronics,9524.96,7,0.47,2172.04
769,ORD00769,18-08-2025,22-08-2025,Jessica Mcbride,Consumer,Pune,Grocery,Music Furniture,3326.13,7,0.37,1152.44
770,ORD00770,25-02-2026,04-03-2026,Stephanie Bradshaw,Consumer,Bangalore,Grocery,Billion Beauty,7549.17,5,0.46,1176.11
771,ORD00771,09-09-2025,10-09-2025,Lauren Russo,Home Office,Hyderabad,Furniture,Effort Furniture,2311.24,5,0.49,-99.54
772,ORD00772,10-11-2025,11-11-2025,Andrew Mendoza,Home Office,Delhi,Fashion,Some Fashion,6107.44,4,0.03,-467.44
773,ORD00773,17-03-2025,19-03-2025,Jamie Ramirez,Home Office,Chennai,Grocery,Bank Electronics,4772.69,2,0.45,-626.87
774,ORD00774,15-04-2025,22-04-2025,Ms. Allison Davenport,Consumer,Mumbai,Electronics,Soon Beauty,8766.05,2,0.49,1264.88
775,ORD00775,01-10-2025,04-10-2025,Austin Lambert,Consumer,Mumbai,Fashion,Energy Fashion,8664.29,1,0.47,-1399.98
776,ORD00776,14-02-2026,18-02-2026,Andrew Parks,Corporate,Delhi,Furniture,Condition Grocery,9249.93,7,0.39,-248.87
777,ORD00777,04-05-2026,11-05-2026,Sydney Smith,Consumer,Mumbai,Fashion,President Electronics,4064.92,7,0.2,-655.39
778,ORD00778,17-09-2025,19-09-2025,Rachel Clarke,Consumer,Chennai,Fashion,Man Electronics,9584.67,4,0.44,2304.05
779,ORD00779,11-12-2024,17-12-2024,Stephanie Carter,Corporate,Delhi,Grocery,Continue Electronics,246.81,10,0.23,84.9
780,ORD00780,26-12-2024,31-12-2024,Angel Stanley,Consumer,Delhi,Beauty,Capital Furniture,9405.23,1,0.11,2018.83
781,ORD00781,21-08-2025,26-08-2025,Michael Dixon,Home Office,Chennai,Electronics,Doctor Beauty,692.9,10,0.33,-48.68
782,ORD00782,18-12-2025,21-12-2025,Nicholas Gates,Corporate,Bangalore,Furniture,Miss Fashion,2777.82,6,0.18,95.34
783,ORD00783,21-02-2025,28-02-2025,Kevin Allen,Home Office,Chennai,Beauty,Prevent Electronics,5001.32,5,0.09,1586.27
784,ORD00784,07-04-2026,13-04-2026,Crystal Wallace,Corporate,Mumbai,Electronics,Seven Fashion,2233.05,8,0.34,563.75
785,ORD00785,01-12-2024,03-12-2024,Amber Ashley,Corporate,Delhi,Electronics,Although Beauty,904.79,5,0.16,34.2
786,ORD00786,13-04-2025,19-04-2025,Adam Johnson,Consumer,Bangalore,Grocery,Collection Grocery,7467.77,9,0.12,-438.18
787,ORD00787,25-07-2025,26-07-2025,Dylan Bush,Corporate,Hyderabad,Fashion,Career Fashion,1264.28,5,0.43,153.61
788,ORD00788,25-08-2024,29-08-2024,Misty Garcia,Consumer,Chennai,Grocery,I Beauty,9777.38,1,0.42,2188.02
789,ORD00789,15-05-2024,20-05-2024,Justin Mitchell,Home Office,Mumbai,Electronics,Main Grocery,7178.81,9,0.24,901.5
790,ORD00790,26-06-2025,03-07-2025,Monica Conley,Home Office,Hyderabad,Furniture,Likely Fashion,1967.05,3,0.31,-281.85
791,ORD00791,20-11-2025,23-11-2025,Lisa Clark,Home Office,Bangalore,Furniture,Executive Electronics,5955.13,1,0.31,2074.45
792,ORD00792,14-01-2025,16-01-2025,Donald Gonzalez,Consumer,Mumbai,Fashion,She Beauty,7016.66,10,0.2,721.17
793,ORD00793,23-07-2025,24-07-2025,William Jones,Corporate,Chennai,Fashion,Style Fashion,2895.72,4,0.13,-427.44
794,ORD00794,14-01-2025,19-01-2025,Danny Martin,Corporate,Mumbai,Fashion,Kitchen Fashion,3858.99,4,0.35,793.62
795,ORD00795,11-01-2025,15-01-2025,Lawrence Ruiz,Home Office,Mumbai,Electronics,Simply Grocery,7776.4,3,0.29,1066.53
796,ORD00796,06-05-2024,09-05-2024,Elizabeth Ewing,Home Office,Chennai,Fashion,Between Furniture,6528.91,3,0.5,-713.13
797,ORD00797,19-12-2024,24-12-2024,Jennifer Hensley,Home Office,Chennai,Grocery,Eye Beauty,8479.14,5,0.05,-1073.29
798,ORD00798,13-08-2025,16-08-2025,Kimberly Francis,Corporate,Pune,Fashion,Action Furniture,7161.48,5,0.47,1585.81
799,ORD00799,30-09-2024,02-10-2024,Dylan Woods,Home Office,Hyderabad,Electronics,Election Fashion,6350.33,5,0.34,-417.55
800,ORD00800,14-09-2025,16-09-2025,Robin Hensley,Consumer,Hyderabad,Electronics,They Fashion,1803.13,5,0.48,505.85
801,ORD00801,22-07-2024,24-07-2024,Bryan Chavez,Home Office,Pune,Grocery,People Beauty,9752.31,2,0.31,2953.04
802,ORD00802,23-01-2025,29-01-2025,Amy Patterson,Corporate,Chennai,Fashion,Hit Grocery,3756.77,7,0.46,-725.58
803,ORD00803,20-10-2025,23-10-2025,Laura Anderson,Home Office,Bangalore,Beauty,Space Grocery,138.94,9,0.46,10.57
804,ORD00804,27-05-2024,29-05-2024,Kimberly Hendrix,Home Office,Hyderabad,Electronics,Child Grocery,6589.59,6,0.26,306.78
805,ORD00805,01-05-2025,08-05-2025,Christopher Soto,Consumer,Pune,Furniture,Fight Electronics,7529.68,10,0.02,-349.3
